date,admin1,market,admin1_enc,market_enc,latitude,longitude,year,month,month_sin,month_cos,cpi,fuel_price,temperature,rainfall,cpi_x_fuel,price_yam_per_kg,price_cassava_gari_yellow_per_kg,price_gari_white_per_kg,price_rice_local_per_kg,price_maize_white_per_kg,price_maize_yellow_per_kg,price_rice_imported_per_kg,price_yam_per_kg_deflated,price_yam_per_kg_lag1,price_yam_per_kg_lag3,price_yam_per_kg_lag6,price_yam_per_kg_lag12,price_yam_per_kg_roll_mean3,price_yam_per_kg_roll_mean6,price_yam_per_kg_roll_std3,price_yam_per_kg_deflated_lag1,price_yam_per_kg_deflated_lag3,price_cassava_gari_yellow_per_kg_deflated,price_cassava_gari_yellow_per_kg_lag1,price_cassava_gari_yellow_per_kg_lag3,price_cassava_gari_yellow_per_kg_lag6,price_cassava_gari_yellow_per_kg_lag12,price_cassava_gari_yellow_per_kg_roll_mean3,price_cassava_gari_yellow_per_kg_roll_mean6,price_cassava_gari_yellow_per_kg_roll_std3,price_cassava_gari_yellow_per_kg_deflated_lag1,price_cassava_gari_yellow_per_kg_deflated_lag3,price_gari_white_per_kg_deflated,price_gari_white_per_kg_lag1,price_gari_white_per_kg_lag3,price_gari_white_per_kg_lag6,price_gari_white_per_kg_lag12,price_gari_white_per_kg_roll_mean3,price_gari_white_per_kg_roll_mean6,price_gari_white_per_kg_roll_std3,price_gari_white_per_kg_deflated_lag1,price_gari_white_per_kg_deflated_lag3,price_rice_local_per_kg_deflated,price_rice_local_per_kg_lag1,price_rice_local_per_kg_lag3,price_rice_local_per_kg_lag6,price_rice_local_per_kg_lag12,price_rice_local_per_kg_roll_mean3,price_rice_local_per_kg_roll_mean6,price_rice_local_per_kg_roll_std3,price_rice_local_per_kg_deflated_lag1,price_rice_local_per_kg_deflated_lag3,price_maize_white_per_kg_deflated,price_maize_white_per_kg_lag1,price_maize_white_per_kg_lag3,price_maize_white_per_kg_lag6,price_maize_white_per_kg_lag12,price_maize_white_per_kg_roll_mean3,price_maize_white_per_kg_roll_mean6,price_maize_white_per_kg_roll_std3,price_maize_white_per_kg_deflated_lag1,price_maize_white_per_kg_deflated_lag3,price_maize_yellow_per_kg_deflated,price_maize_yellow_per_kg_lag1,price_maize_yellow_per_kg_lag3,price_maize_yellow_per_kg_lag6,price_maize_yellow_per_kg_lag12,price_maize_yellow_per_kg_roll_mean3,price_maize_yellow_per_kg_roll_mean6,price_maize_yellow_per_kg_roll_std3,price_maize_yellow_per_kg_deflated_lag1,price_maize_yellow_per_kg_deflated_lag3,price_rice_imported_per_kg_deflated,price_rice_imported_per_kg_lag1,price_rice_imported_per_kg_lag3,price_rice_imported_per_kg_lag6,price_rice_imported_per_kg_lag12,price_rice_imported_per_kg_roll_mean3,price_rice_imported_per_kg_roll_mean6,price_rice_imported_per_kg_roll_std3,price_rice_imported_per_kg_deflated_lag1,price_rice_imported_per_kg_deflated_lag3
2017-02-15,Abia,Aba,0,0,5.15,7.36,2017,2,0.866025,0.5,214.23,51.28,26.75,4.29,10985.71,326.0,262.32,246.54,355.93,188.27,177.46,525.36,133.79,201.6,135.2,172.8,121.8,162.8,162.37,34.59,82.74,64.64,107.66,248.85,228.31,228.31,142.82,235.16,231.73,11.86,102.13,109.16,101.18,224.88,208.77,187.4,98.03,216.51,205.52,8.07,92.29,99.82,146.07,397.41,428.15,397.41,172.59,421.48,416.11,21.53,163.1,204.71,77.27,170.12,163.13,190.61,104.28,161.74,173.65,9.16,69.82,78.0,72.83,177.12,162.19,179.9,271.04,169.66,173.34,7.47,72.69,77.55,215.61,517.86,497.14,466.07,220.71,507.5,491.96,10.36,212.53,237.7
2017-03-15,Abia,Aba,0,0,5.15,7.36,2017,3,1.0,0.0,214.23,51.28,26.75,4.29,10985.71,450.4,275.8,268.2,282.29,159.2,177.8,438.4,184.84,326.0,151.6,163.6,126.8,226.4,187.9,89.81,133.79,72.49,113.19,262.32,228.31,228.31,172.47,246.49,237.4,17.13,107.66,109.16,110.07,246.54,215.89,194.52,115.5,229.1,215.37,15.76,101.18,103.23,115.85,355.93,438.89,417.41,191.85,397.41,409.2,41.48,146.07,209.85,65.34,188.27,151.96,189.66,113.05,170.12,173.26,18.16,77.27,72.66,72.97,177.46,169.66,177.02,122.78,174.75,172.93,4.41,72.83,81.12,179.92,525.36,507.5,476.43,312.5,516.91,501.85,8.97,215.61,242.65
2017-04-15,Abia,Aba,0,0,5.15,7.36,2017,4,0.866025,-0.5,214.23,51.28,26.75,4.29,10985.71,346.8,281.85,294.1,208.64,163.13,185.5,393.0,142.33,450.4,201.6,149.4,166.8,326.0,235.7,124.4,184.84,82.74,115.67,275.8,248.85,228.31,186.43,262.32,245.32,13.48,113.19,102.13,120.7,268.2,224.88,201.64,139.47,246.54,227.65,21.66,110.07,92.29,85.63,282.29,397.41,417.41,197.04,345.21,386.68,58.3,115.85,163.1,66.95,159.2,170.12,176.4,124.3,172.53,168.18,14.68,65.34,69.82,76.13,177.8,177.12,174.13,138.22,177.46,173.06,0.34,72.97,72.69,161.29,438.4,517.86,486.79,251.07,493.87,495.51,48.19,179.92,212.53
2017-05-15,Abia,Aba,0,0,5.15,7.36,2017,5,0.5,-0.866025,214.23,51.28,26.75,4.29,10985.71,243.2,287.9,320.0,135.0,167.07,186.25,400.0,99.81,346.8,326.0,135.2,178.6,374.4,268.6,66.63,142.33,133.79,118.15,281.85,262.32,228.31,200.39,273.32,254.24,10.0,115.67,107.66,131.33,294.1,246.54,208.77,163.43,269.61,243.06,23.81,120.7,101.18,55.4,208.64,355.93,428.15,251.86,282.29,351.88,73.65,85.63,146.07,68.57,163.13,188.27,163.13,135.56,170.2,165.97,15.77,66.95,77.27,76.44,185.5,177.46,162.19,137.86,180.25,174.96,4.55,76.13,72.83,164.16,393.0,525.36,497.14,349.64,452.25,479.88,67.26,161.29,215.61
2017-06-15,Abia,Aba,0,0,5.15,7.36,2017,6,0.0,-1.0,214.23,51.28,26.75,4.29,10985.71,243.2,293.95,296.0,130.5,171.0,187.0,382.0,99.81,243.2,450.4,151.6,190.4,346.8,286.6,103.6,99.81,184.84,120.64,287.9,275.8,228.31,214.35,281.85,264.17,6.05,118.15,113.19,121.48,320.0,268.2,215.89,187.4,294.1,261.6,25.9,131.33,110.07,53.56,135.0,282.29,438.89,306.67,208.64,303.03,73.65,55.4,115.85,70.18,167.07,159.2,151.96,146.81,163.13,166.62,3.94,68.57,65.34,76.74,186.25,177.8,169.66,137.51,183.18,178.96,4.68,76.44,72.97,156.77,400.0,438.4,507.5,389.29,410.47,463.69,24.44,164.16,179.92
2017-07-15,Abia,Aba,0,0,5.15,7.36,2017,7,-0.5,-0.866025,214.23,51.28,26.75,4.29,10985.71,243.2,300.0,260.0,126.0,173.0,188.9,364.0,99.81,243.2,346.8,201.6,181.6,277.73,301.87,59.81,99.81,142.33,123.12,293.95,281.85,248.85,228.31,287.9,275.11,6.05,120.64,115.67,106.7,296.0,294.1,224.88,187.4,303.37,274.95,14.44,121.48,120.7,51.71,130.5,208.64,397.41,312.59,158.05,251.63,43.87,53.56,85.63,71.0,171.0,163.13,170.12,148.6,167.07,169.8,3.94,70.18,66.95,77.52,187.0,185.5,177.12,158.7,186.25,181.86,0.75,76.74,76.13,149.39,382.0,393.0,517.86,427.68,391.67,442.77,9.07,156.77,161.29
2017-08-15,Abia,Aba,0,0,5.15,7.36,2017,8,-0.866025,-0.5,214.23,51.28,26.75,4.29,10985.71,235.04,336.75,256.8,130.8,173.0,190.8,349.6,96.46,243.2,243.2,326.0,172.8,243.2,308.8,0.0,99.81,99.81,138.2,300.0,287.9,262.32,228.31,293.95,283.64,6.05,123.12,118.15,105.39,260.0,320.0,246.54,187.4,292.0,280.81,30.2,106.7,131.33,53.68,126.0,135.0,355.93,397.41,130.5,206.39,4.5,51.71,55.4,71.0,173.0,167.07,188.27,190.61,170.36,170.28,3.02,71.0,68.57,78.3,188.9,186.25,177.46,179.9,187.38,183.82,1.37,77.52,76.44,143.48,364.0,400.0,525.36,466.07,382.0,417.13,18.0,149.39,164.16
2021-03-15,Abia,Aba,0,0,5.15,7.36,2021,3,1.0,0.0,354.3,73.11,26.66,5.52,25902.87,226.88,373.5,299.89,390.96,217.35,320.58,708.08,56.3,235.04,243.2,450.4,163.6,240.48,293.64,4.71,96.46,99.81,92.68,336.75,293.95,275.8,228.31,310.23,296.04,23.16,138.2,120.64,74.42,256.8,296.0,268.2,194.52,270.93,282.52,21.77,105.39,121.48,97.02,130.8,130.5,282.29,417.41,129.1,168.87,2.69,53.68,53.56,53.94,173.0,171.0,159.2,189.66,172.33,167.73,1.15,71.0,70.18,79.55,190.8,187.0,177.8,177.02,188.9,186.04,1.9,78.3,76.74,175.71,349.6,382.0,438.4,476.43,365.2,387.83,16.23,143.48,156.77
2021-04-15,Abia,Aba,0,0,5.15,7.36,2021,4,0.866025,-0.5,354.3,73.11,26.66,5.52,25902.87,218.72,404.4,333.22,422.94,277.26,281.52,601.12,54.28,226.88,243.2,346.8,149.4,235.04,256.39,8.16,56.3,99.81,100.35,373.5,300.0,281.85,228.31,336.75,312.32,36.75,92.68,123.12,82.69,299.89,260.0,294.1,201.64,272.23,287.8,24.01,74.42,106.7,104.95,390.96,126.0,208.64,417.41,215.92,186.98,151.61,97.02,51.71,68.8,217.35,173.0,163.13,176.4,187.78,177.42,25.61,53.94,71.0,69.86,320.58,188.9,185.5,174.13,233.43,209.84,75.48,79.55,77.52,149.17,708.08,364.0,393.0,486.79,473.89,432.78,202.94,175.71,149.39
2021-05-15,Abia,Aba,0,0,5.15,7.36,2021,5,0.5,-0.866025,354.3,73.11,26.66,5.52,25902.87,253.46,357.28,350.79,466.28,329.02,242.45,542.04,62.9,218.72,235.04,243.2,135.2,226.88,235.04,8.16,54.28,96.46,88.66,404.4,336.75,287.9,228.31,371.55,332.75,33.87,100.35,138.2,87.05,333.22,256.8,320.0,208.77,296.64,294.32,38.31,82.69,105.39,115.71,422.94,130.8,135.0,428.15,314.9,222.7,160.24,104.95,53.68,81.65,277.26,173.0,167.07,163.13,222.54,196.45,52.32,68.8,71.0,60.16,281.52,190.8,186.25,162.19,264.3,225.84,66.58,69.86,78.3,134.51,601.12,349.6,400.0,497.14,552.93,467.47,184.03,149.17,143.48
2021-06-15,Abia,Aba,0,0,5.15,7.36,2021,6,0.0,-1.0,354.3,73.11,26.66,5.52,25902.87,260.19,437.51,410.23,451.54,380.79,437.98,571.9,64.57,253.46,226.88,243.2,151.6,233.02,236.75,18.17,62.9,56.3,108.57,357.28,373.5,293.95,228.31,378.39,344.31,23.94,88.66,92.68,101.8,350.79,299.89,296.0,215.89,327.97,299.45,25.85,87.05,74.42,112.05,466.28,390.96,130.5,438.89,426.73,277.91,37.8,115.71,97.02,94.49,329.02,217.35,171.0,151.96,274.54,223.44,55.88,81.65,53.94,108.69,242.45,320.58,187.0,169.66,281.52,235.21,39.07,60.16,79.55,141.92,542.04,708.08,382.0,507.5,617.08,491.14,84.16,134.51,175.71
2021-07-15,Abia,Aba,0,0,5.15,7.36,2021,7,-0.5,-0.866025,354.3,73.11,26.66,5.52,25902.87,275.28,512.51,445.87,436.79,330.64,366.5,596.53,68.31,260.19,218.72,243.2,201.6,244.12,239.58,22.26,64.57,54.28,127.18,437.51,404.4,300.0,248.85,399.73,368.24,40.32,108.57,100.35,110.64,410.23,333.22,260.0,224.88,364.75,318.49,40.36,101.8,82.69,108.39,451.54,422.94,126.0,397.41,446.92,331.42,22.04,112.05,104.95,82.05,380.79,277.26,173.0,170.12,329.02,258.4,51.77,94.49,68.8,90.95,437.98,281.52,188.9,177.12,320.65,277.04,103.47,108.69,69.86,148.03,571.9,601.12,364.0,517.86,571.69,522.79,29.54,141.92,149.17
2021-08-15,Abia,Aba,0,0,5.15,7.36,2021,8,-0.866025,-0.5,354.3,73.11,26.66,5.52,25902.87,255.42,435.72,446.75,422.05,266.77,295.01,604.09,63.38,275.28,253.46,235.04,326.0,262.98,244.93,11.17,68.31,62.9,108.12,512.51,357.28,336.75,262.32,435.77,403.66,77.63,127.18,88.66,110.86,445.87,350.79,256.8,246.54,402.3,349.47,48.03,110.64,87.05,104.73,436.79,466.28,130.8,355.93,451.54,383.22,14.75,108.39,115.71,66.2,330.64,329.02,173.0,188.27,346.82,284.68,29.43,82.05,81.65,73.21,366.5,242.45,190.8,177.46,348.98,306.64,98.94,90.95,60.16,149.91,596.53,542.04,349.6,525.36,570.16,561.54,27.29,148.03,134.51
2021-09-15,Abia,Aba,0,0,5.15,7.36,2021,9,-1.0,-0.0,354.3,73.11,26.66,5.52,25902.87,218.96,416.98,416.35,407.31,300.32,240.69,609.33,54.34,255.42,260.19,226.88,450.4,263.63,248.32,10.37,63.38,64.57,103.47,435.72,437.51,373.5,275.8,461.91,420.15,43.83,108.12,108.57,103.32,446.75,410.23,299.89,268.2,434.28,381.12,20.84,110.86,101.8,101.07,422.05,451.54,390.96,282.29,436.79,431.76,14.75,104.73,112.05,74.52,266.77,380.79,217.35,159.2,326.07,300.3,57.15,66.2,94.49,59.73,295.01,437.98,320.58,177.8,366.5,324.01,71.49,73.21,108.69,151.21,604.09,571.9,708.08,438.4,590.84,603.96,16.83,149.91,141.92
2021-10-15,Abia,Aba,0,0,5.15,7.36,2021,10,-0.866025,0.5,354.3,73.11,26.66,5.52,25902.87,221.11,409.36,398.26,426.89,333.88,274.52,614.56,54.87,218.96,275.28,218.72,346.8,249.89,247.0,28.56,54.34,68.31,101.58,416.98,512.51,404.4,281.85,455.07,427.4,50.62,103.47,127.18,98.83,416.35,445.87,333.22,294.1,436.32,400.54,17.3,103.32,110.64,105.93,407.31,436.79,422.94,208.64,422.05,434.49,14.74,101.07,108.39,82.85,300.32,330.64,277.26,163.13,299.24,314.13,31.95,74.52,82.05,68.12,240.69,366.5,281.52,185.5,300.73,310.69,63.1,59.73,90.95,152.5,609.33,596.53,601.12,393.0,603.32,587.5,6.43,151.21,148.03
2021-11-15,Abia,Aba,0,0,5.15,7.36,2021,11,-0.5,0.866025,354.3,73.11,26.66,5.52,25902.87,237.6,401.74,401.85,471.5,284.19,313.15,621.48,58.96,221.11,255.42,253.46,243.2,231.83,247.4,20.46,54.87,63.38,99.69,409.36,435.72,357.28,287.9,420.69,428.23,13.57,101.58,108.12,99.72,398.26,446.75,350.79,320.0,420.45,411.38,24.5,98.83,110.86,117.0,426.89,422.05,466.28,135.0,418.75,435.14,10.2,105.93,104.73,70.52,333.88,266.77,329.02,167.07,300.32,323.57,33.56,82.85,66.2,77.71,274.52,295.01,242.45,186.25,270.07,309.53,27.43,68.12,73.21,154.22,614.56,604.09,542.04,400.0,609.33,589.74,5.24,152.5,149.91
2021-12-15,Abia,Aba,0,0,5.15,7.36,2021,12,-0.0,1.0,354.3,73.11,26.66,5.52,25902.87,192.0,382.14,385.58,477.0,284.77,315.27,640.0,47.65,237.6,218.96,260.19,243.2,225.89,244.76,10.2,58.96,54.34,94.83,401.74,416.98,437.51,293.95,409.36,435.64,7.62,99.69,103.47,95.68,401.85,416.35,410.23,296.0,405.49,419.88,9.58,99.72,103.32,118.37,471.5,407.31,451.54,130.5,435.23,436.01,32.9,117.0,101.07,70.67,284.19,300.32,380.79,171.0,306.13,316.1,25.35,70.52,74.52,78.23,313.15,240.69,437.98,187.0,276.12,321.31,36.26,77.71,59.73,158.82,621.48,609.33,571.9,382.0,615.12,602.98,6.09,154.22,151.21
2022-01-15,Abia,Aba,0,0,5.15,7.36,2022,1,0.5,0.866025,421.07,100.78,26.37,4.48,42435.43,202.8,399.0,369.3,411.3,299.79,277.8,650.71,42.34,192.0,221.11,275.28,243.2,216.9,233.4,23.09,47.65,54.87,83.31,382.14,409.36,512.51,300.0,397.75,426.41,14.04,94.83,101.58,77.11,385.58,398.26,445.87,260.0,395.23,415.78,8.55,95.68,98.83,85.88,477.0,426.89,436.79,126.0,458.46,440.26,27.48,118.37,105.93,62.6,284.77,333.88,330.64,173.0,300.95,300.1,28.52,70.67,82.85,58.01,315.27,274.52,366.5,188.9,300.98,300.86,22.94,78.23,68.12,135.87,640.0,614.56,596.53,364.0,625.35,614.33,13.15,158.82,152.5
2022-02-15,Abia,Aba,0,0,5.15,7.36,2022,2,0.866025,0.5,421.07,100.78,26.37,4.48,42435.43,213.6,402.02,369.3,402.27,314.81,277.8,636.05,44.6,202.8,237.6,255.42,235.04,210.8,221.32,23.83,42.34,58.96,83.94,399.0,401.74,435.72,336.75,394.29,407.49,10.61,83.31,99.69,77.11,369.3,401.85,446.75,256.8,385.58,403.02,16.28,77.11,99.72,83.99,411.3,471.5,422.05,130.8,453.27,436.01,36.45,85.88,117.0,65.73,299.79,284.19,266.77,173.0,289.58,294.95,8.84,62.6,70.52,58.01,277.8,313.15,295.01,190.8,302.07,286.07,21.05,58.01,77.71,132.81,650.71,621.48,604.09,349.6,637.4,623.36,14.79,135.87,154.22
2022-03-15,Abia,Aba,0,0,5.15,7.36,2022,3,1.0,0.0,421.07,100.78,26.37,4.48,42435.43,212.78,405.05,343.8,393.24,278.34,309.35,621.39,44.43,213.6,192.0,218.96,226.88,202.8,214.35,10.8,44.6,47.65,84.58,402.02,382.14,416.98,373.5,394.39,401.87,10.71,83.94,94.83,71.79,369.3,385.58,416.35,299.89,374.73,390.11,9.4,77.11,95.68,82.11,402.27,477.0,407.31,390.96,430.19,432.71,40.79,83.99,118.37,58.12,314.81,284.77,300.32,217.35,299.79,302.96,15.02,65.73,70.67,64.59,277.8,315.27,240.69,320.58,290.29,283.2,21.63,58.01,78.23,129.75,636.05,640.0,609.33,708.08,642.25,628.69,7.59,132.81,158.82
2022-04-15,Abia,Aba,0,0,5.15,7.36,2022,4,0.866025,-0.5,421.07,100.78,26.37,4.48,42435.43,211.97,404.65,353.47,449.76,256.28,314.06,625.05,44.26,212.78,202.8,221.11,218.72,209.73,213.32,6.01,44.43,42.34,84.49,405.05,399.0,409.36,404.4,402.02,399.88,3.03,84.58,83.31,73.81,343.8,369.3,398.26,333.22,360.8,378.02,14.72,71.79,77.11,93.91,393.24,411.3,426.89,422.94,402.27,430.37,9.03,82.11,85.88,53.51,278.34,299.79,333.88,277.26,297.65,299.3,18.33,58.12,62.6,65.58,309.35,277.8,274.52,281.52,288.32,294.65,18.22,64.59,58.01,130.51,621.39,650.71,614.56,601.12,636.05,630.7,14.66,129.75,135.87
2022-05-15,Abia,Aba,0,0,5.15,7.36,2022,5,0.5,-0.866025,421.07,100.78,26.37,4.48,42435.43,246.02,430.08,409.39,440.79,259.38,303.36,616.47,51.37,211.97,213.6,237.6,253.46,212.78,211.79,0.82,44.26,44.6,89.8,404.65,402.02,401.74,357.28,403.91,399.1,1.65,84.49,83.94,85.48,353.47,369.3,401.85,350.79,355.52,370.55,12.87,73.81,77.11,92.04,449.76,402.27,471.5,466.28,415.09,434.18,30.36,93.91,83.99,54.16,256.28,314.81,284.19,329.02,283.14,286.36,29.56,53.51,65.73,63.34,314.06,277.8,313.15,242.45,300.4,301.24,19.72,65.58,58.01,128.72,625.05,636.05,621.48,542.04,627.5,632.45,7.63,130.51,132.81
2022-06-15,Abia,Aba,0,0,5.15,7.36,2022,6,0.0,-1.0,421.07,100.78,26.37,4.48,42435.43,283.2,413.77,386.44,473.63,260.17,301.3,607.89,59.13,246.02,212.78,192.0,260.19,223.59,213.2,19.43,51.37,44.43,86.4,430.08,405.05,382.14,437.51,413.26,403.82,14.57,89.8,84.58,80.69,409.39,343.8,385.58,410.23,368.89,371.81,35.41,85.48,71.79,98.89,440.79,393.24,477.0,451.54,427.93,429.06,30.38,92.04,82.11,54.32,259.38,278.34,284.77,380.79,264.67,282.23,11.94,54.16,58.12,62.91,303.36,309.35,315.27,437.98,308.92,299.61,5.36,63.34,64.59,126.93,616.47,621.39,640.0,571.9,620.97,631.61,4.31,128.72,129.75
2022-07-15,Abia,Aba,0,0,5.15,7.36,2022,7,-0.5,-0.866025,421.07,100.78,26.37,4.48,42435.43,277.15,429.82,395.48,463.93,260.92,259.81,628.67,57.87,283.2,211.97,202.8,275.28,247.06,228.4,35.63,59.13,44.26,89.75,413.77,404.65,399.0,512.51,416.17,409.1,12.88,86.4,84.49,82.58,386.44,353.47,369.3,445.87,383.1,371.95,28.11,80.69,73.81,96.87,473.63,449.76,411.3,436.79,454.73,428.5,16.97,98.89,93.91,54.48,260.17,256.28,299.79,330.64,258.61,278.13,2.06,54.32,53.51,54.25,301.3,314.06,277.8,366.5,306.24,297.28,6.85,62.91,65.58,131.27,607.89,625.05,650.71,596.53,616.47,626.26,8.58,126.93,130.51
2022-08-15,Abia,Aba,0,0,5.15,7.36,2022,8,-0.866025,-0.5,421.07,100.78,26.37,4.48,42435.43,226.42,428.1,390.09,454.23,240.0,299.03,634.38,47.28,277.15,246.02,213.6,255.42,268.79,240.79,19.95,57.87,51.37,89.39,429.82,430.08,402.02,435.72,424.56,414.23,9.34,89.75,89.8,81.45,395.48,409.39,369.3,446.75,397.1,376.31,11.56,82.58,85.48,94.84,463.93,440.79,402.27,422.05,459.45,437.27,16.87,96.87,92.04,50.11,260.92,259.38,314.81,266.77,260.16,271.65,0.77,54.48,54.16,62.44,259.81,303.36,277.8,295.01,288.16,294.28,24.57,54.25,63.34,132.46,628.67,616.47,636.05,604.09,617.68,622.59,10.44,131.27,128.72
2022-09-15,Abia,Aba,0,0,5.15,7.36,2022,9,-1.0,-0.0,421.07,100.78,26.37,4.48,42435.43,277.96,432.27,384.71,449.16,271.33,260.47,664.74,58.04,226.42,283.2,212.78,218.96,262.26,242.92,31.18,47.28,59.13,90.26,428.1,413.77,405.05,416.98,423.9,418.58,8.81,89.39,86.4,80.33,390.09,386.44,343.8,416.35,390.67,379.78,4.55,81.45,80.69,93.79,454.23,473.63,393.24,407.31,463.93,445.93,9.7,94.84,98.89,56.65,240.0,260.17,278.34,300.32,253.7,259.18,11.87,50.11,54.32,54.39,299.03,301.3,309.35,240.69,286.71,297.82,23.33,62.44,62.91,138.8,634.38,607.89,621.39,609.33,623.65,622.31,13.94,132.46,126.93
2022-10-15,Abia,Aba,0,0,5.15,7.36,2022,10,-0.866025,0.5,421.07,100.78,26.37,4.48,42435.43,299.86,390.46,379.32,523.78,243.62,339.29,695.09,62.61,277.96,277.15,211.97,221.11,260.51,253.79,29.53,58.04,57.87,81.53,432.27,429.82,404.65,409.36,430.06,423.12,2.1,90.26,89.75,79.2,384.71,395.48,353.47,398.26,390.09,386.6,5.39,80.33,82.58,109.37,449.16,463.93,449.76,426.89,455.77,455.25,7.5,93.79,96.87,50.87,271.33,260.92,256.28,333.88,257.42,258.01,15.96,56.65,54.48,70.84,260.47,259.81,314.06,274.52,273.1,289.67,22.46,54.39,54.25,145.14,664.74,628.67,625.05,614.56,642.6,629.53,19.39,138.8,131.27
2022-11-15,Abia,Aba,0,0,5.15,7.36,2022,11,-0.5,0.866025,421.07,100.78,26.37,4.48,42435.43,321.37,439.75,420.6,598.41,327.76,315.14,798.48,67.1,299.86,226.42,246.02,237.6,268.08,268.44,37.7,62.61,47.28,91.82,390.46,428.1,430.08,401.74,416.94,420.75,23.03,81.53,89.39,87.82,379.32,390.09,409.39,401.85,384.71,390.9,5.39,79.2,81.45,124.95,523.78,454.23,440.79,471.5,475.72,467.59,41.7,109.37,94.84,68.44,243.62,240.0,259.38,284.19,251.65,255.9,17.14,50.87,50.11,65.8,339.29,299.03,303.36,313.15,299.6,293.88,39.41,70.84,62.44,166.72,695.09,634.38,616.47,621.48,664.74,641.21,30.36,145.14,132.46
2022-12-15,Abia,Aba,0,0,5.15,7.36,2022,12,-0.0,1.0,421.07,100.78,26.37,4.48,42435.43,342.35,470.32,427.17,648.34,309.0,339.98,805.29,71.48,321.37,277.96,283.2,192.0,299.73,280.99,21.71,67.1,58.04,98.2,439.75,432.27,413.77,382.14,420.83,422.36,26.56,91.82,90.26,89.19,420.6,384.71,386.44,385.58,394.88,392.77,22.44,87.82,80.33,135.37,598.41,449.16,473.63,477.0,523.78,493.86,74.63,124.95,93.79,64.52,327.76,271.33,260.17,284.77,280.9,267.3,42.88,68.44,56.65,70.99,315.14,260.47,301.3,315.27,304.97,295.84,40.38,65.8,54.39,168.15,798.48,664.74,607.89,640.0,719.44,671.54,70.12,166.72,138.8
2023-01-15,Abia,Aba,0,0,5.15,7.36,2023,1,0.5,0.866025,524.91,82.5,26.36,0.18,43305.08,340.8,470.32,440.67,648.34,305.64,341.46,831.21,57.08,342.35,299.86,277.15,202.8,321.19,290.85,21.25,71.48,62.61,78.78,470.32,390.46,429.82,399.0,433.51,431.79,40.29,98.2,81.53,73.81,427.17,379.32,395.48,369.3,409.03,399.56,25.94,89.19,79.2,108.59,648.34,523.78,463.93,411.3,590.18,522.98,62.69,135.37,109.37,51.19,309.0,243.62,260.92,299.79,293.46,275.44,44.17,64.52,50.87,57.19,339.98,339.29,259.81,277.8,331.47,302.29,14.15,70.99,70.84,139.22,805.29,695.09,628.67,650.71,766.29,704.44,61.75,168.15,145.14
2016-01-15,Borno,Abba Gamaram,2,1,11.86,13.15,2016,1,0.5,0.866025,183.88,45.48,26.14,4.78,8362.86,117.6,89.81,79.78,339.26,67.49,63.3,2321.43,56.23,,,,,,,,,,42.94,,,,,,,,,,38.15,,,,,,,,,,162.21,,,,,,,,,,32.27,,,,,,,,,,30.27,,,,,,,,,,1109.96,,,,,,,,,
2016-06-15,Borno,Abba Gamaram,2,1,11.86,13.15,2016,6,0.0,-1.0,183.88,45.48,26.14,4.78,8362.86,117.6,118.6,112.84,339.26,105.57,109.32,369.29,56.23,117.6,,,,117.6,117.6,,56.23,,56.71,89.81,,,,89.81,89.81,,42.94,,53.95,79.78,,,,79.78,79.78,,38.15,,162.21,339.26,,,,339.26,339.26,,162.21,,50.48,67.49,,,,67.49,67.49,,32.27,,52.27,63.3,,,,63.3,63.3,,30.27,,176.57,2321.43,,,,2321.43,2321.43,,1109.96,
2016-07-15,Borno,Abba Gamaram,2,1,11.86,13.15,2016,7,-0.5,-0.866025,183.88,45.48,26.14,4.78,8362.86,107.87,144.75,115.76,339.26,111.75,114.68,357.14,51.58,117.6,,,,117.6,117.6,0.0,56.23,,69.21,118.6,,,,104.2,104.2,20.36,56.71,,55.35,112.84,,,,96.31,96.31,23.38,53.95,,162.21,339.26,,,,339.26,339.26,0.0,162.21,,53.43,105.57,,,,86.53,86.53,26.93,50.48,,54.83,109.32,,,,86.31,86.31,32.54,52.27,,170.76,369.29,,,,1345.36,1345.36,1380.37,176.57,
2016-08-15,Borno,Abba Gamaram,2,1,11.86,13.15,2016,8,-0.866025,-0.5,183.88,45.48,26.14,4.78,8362.86,98.13,146.08,129.04,339.26,139.24,144.44,357.14,46.92,107.87,117.6,,,114.36,114.36,5.62,51.58,56.23,69.85,144.75,89.81,,,117.72,117.72,27.48,69.21,42.94,61.7,115.76,79.78,,,102.79,102.79,19.98,55.35,38.15,162.21,339.26,339.26,,,339.26,339.26,0.0,162.21,162.21,66.58,111.75,67.49,,,94.94,94.94,23.97,53.43,32.27,69.06,114.68,63.3,,,95.77,95.77,28.24,54.83,30.27,170.76,357.14,2321.43,,,1015.95,1015.95,1130.59,170.76,1109.96
